Date,UserID,ItemID,Event
2022-02-05 17:20:01,1096,783,more_details
2022-02-05 17:21:31,1096,783,visit_brand_shop
2022-02-05 17:22:24,1096,783,category
2022-02-05 17:26:59,2455,152,description
2022-02-05 17:27:14,2455,152,visit_brand_shop
2022-02-05 17:29:24,2368,62,description
2022-02-05 17:29:31,310,169,description
2022-02-05 17:30:19,310,169,visit_brand_shop
2022-02-05 17:31:47,310,169,category
2022-02-05 17:32:03,2368,62,category
2022-02-05 17:33:29,2018,875,description
2022-02-05 17:33:58,2018,875,visit_brand_shop
2022-02-05 17:34:40,2018,875,category
2022-02-05 17:35:03,2368,62,read_review
2022-02-05 17:35:40,2889,51,description
2022-02-05 17:35:59,2889,51,visit_brand_shop
2022-02-05 17:36:15,2889,51,category
2022-02-05 17:39:15,2889,51,read_review
2022-02-05 17:45:36,2859,517,description
2022-02-05 17:46:36,2859,517,more_details
2022-02-05 17:47:56,2954,1017,description
2022-02-05 17:49:10,2859,517,visit_brand_shop
2022-02-05 17:50:02,2954,1017,category
2022-02-05 17:50:07,2569,1747,description
2022-02-05 17:50:55,2569,1747,more_details
2022-02-05 17:51:22,30,668,description
2022-02-05 17:52:26,30,668,category
2022-02-05 17:52:59,2569,1747,visit_brand_shop
2022-02-05 17:53:12,2569,1747,category
2022-02-05 17:57:59,992,198,description
2022-02-05 17:58:24,992,198,visit_brand_shop
2022-02-05 17:59:27,992,198,category
2022-02-05 17:59:34,992,198,read_review
2022-02-05 18:06:33,84,838,description
2022-02-05 18:06:57,2573,1031,description
2022-02-05 18:07:21,865,1187,description
2022-02-05 18:07:36,2573,1031,category
2022-02-05 18:07:42,84,838,visit_brand_shop
2022-02-05 18:07:55,84,838,category
2022-02-05 18:07:56,865,1187,visit_brand_shop
2022-02-05 18:14:11,1533,1240,description
2022-02-05 18:17:03,1533,1240,visit_brand_shop
2022-02-05 18:18:06,762,1009,description
2022-02-05 18:18:41,1533,1240,category
2022-02-05 18:19:06,762,1009,category
2022-02-05 18:24:35,381,1084,description
2022-02-05 18:25:09,2697,458,description
2022-02-05 18:27:11,2697,458,visit_brand_shop
2022-02-05 18:27:12,585,510,description
2022-02-05 18:31:01,2658,1433,description
2022-02-05 18:32:15,2658,1433,more_details
2022-02-05 18:34:20,342,325,description
2022-02-05 18:35:03,1629,240,description
2022-02-05 18:35:45,1629,240,more_details
2022-02-05 18:36:31,1629,240,visit_brand_shop
2022-02-05 18:36:42,342,325,more_details
2022-02-05 18:37:26,1629,240,category
2022-02-05 18:39:20,342,325,visit_brand_shop
2022-02-05 18:41:29,2942,1487,description
2022-02-05 18:42:54,2390,50,description
2022-02-05 18:44:29,2390,50,visit_brand_shop
2022-02-05 18:46:49,278,935,description
2022-02-05 18:48:26,278,935,more_details
2022-02-05 18:49:02,523,817,description
2022-02-05 18:49:14,1735,1529,description
2022-02-05 18:49:23,278,935,category
2022-02-05 18:49:38,523,817,more_details
2022-02-05 18:51:18,1735,1529,more_details
2022-02-05 18:51:44,1735,1529,visit_brand_shop
2022-02-05 18:51:51,523,817,visit_brand_shop
2022-02-05 18:55:35,2729,674,description
2022-02-05 18:57:18,2729,674,visit_brand_shop
2022-02-05 18:57:26,2559,761,description
2022-02-05 18:58:23,418,771,description
2022-02-05 19:00:07,2729,674,category
2022-02-05 19:00:41,722,1378,description
2022-02-05 19:00:50,418,771,visit_brand_shop
2022-02-05 19:01:12,418,771,category
2022-02-05 19:01:46,2833,959,description
2022-02-05 19:03:37,722,1378,visit_brand_shop
2022-02-05 19:03:55,418,771,read_review
2022-02-05 19:04:18,2833,959,more_details
2022-02-05 19:05:21,722,1378,category
2022-02-05 19:07:18,2833,959,category
2022-02-05 19:07:45,722,1378,read_review
2022-02-05 19:08:30,391,1497,description
2022-02-05 19:08:45,391,1497,visit_brand_shop
2022-02-05 19:09:48,2073,657,description
2022-02-05 19:10:46,391,1497,category
2022-02-05 19:11:10,2073,657,more_details
2022-02-05 19:11:18,2073,657,visit_brand_shop
2022-02-05 19:12:36,2073,657,category
2022-02-05 19:12:42,1095,1153,description
2022-02-05 19:12:53,2073,657,read_review
2022-02-05 19:14:47,1095,1153,more_details
2022-02-05 19:17:38,1095,1153,visit_brand_shop
2022-02-05 19:18:17,257,479,description
2022-02-05 19:18:29,257,479,visit_brand_shop
2022-02-05 19:21:05,257,479,category
2022-02-05 19:21:25,2055,1483,description
2022-02-05 19:21:42,2055,1483,more_details
2022-02-05 19:22:04,257,479,read_review
2022-02-05 19:23:27,2055,1483,category
2022-02-05 19:26:28,2649,1208,description
2022-02-05 19:26:55,2649,1208,more_details
2022-02-05 19:28:03,1074,309,description
2022-02-05 19:29:19,1074,309,more_details
2022-02-05 19:31:12,1425,3,description
2022-02-05 19:31:32,2706,872,description
2022-02-05 19:31:40,1074,309,visit_brand_shop
2022-02-05 19:32:14,2706,872,more_details
2022-02-05 19:32:45,1425,3,visit_brand_shop
2022-02-05 19:33:01,1425,3,category
2022-02-05 19:33:41,1074,309,category
2022-02-05 19:35:08,1074,309,read_review
2022-02-05 19:40:19,1050,1813,description
2022-02-05 19:42:33,1050,1813,visit_brand_shop
2022-02-05 19:51:41,197,375,description
2022-02-05 19:54:23,1635,1430,description
2022-02-05 19:54:24,197,375,more_details
2022-02-05 19:54:54,197,375,category
2022-02-05 19:55:15,488,1123,description
2022-02-05 19:55:25,488,1123,visit_brand_shop
2022-02-05 19:55:47,1635,1430,category
2022-02-05 19:56:39,1718,269,description
2022-02-05 19:57:10,1718,269,more_details
2022-02-05 19:59:43,1718,269,category
2022-02-05 20:04:56,561,1113,description
2022-02-05 20:06:36,561,1113,more_details
2022-02-05 20:08:44,561,1113,visit_brand_shop
2022-02-05 20:09:13,1306,1102,description
2022-02-05 20:09:19,1306,1102,more_details
2022-02-05 20:09:31,1306,1102,visit_brand_shop
2022-02-05 20:09:56,1191,695,description
2022-02-05 20:10:09,1306,1102,category
2022-02-05 20:10:52,1191,695,visit_brand_shop
2022-02-05 20:11:06,561,1113,category
2022-02-05 20:13:59,1600,337,description
2022-02-05 20:15:04,1600,337,more_details
2022-02-05 20:16:16,672,403,description
2022-02-05 20:17:07,120,762,description
2022-02-05 20:17:22,1600,337,visit_brand_shop
2022-02-05 20:17:56,2850,1386,description
2022-02-05 20:18:16,2850,1386,more_details
2022-02-05 20:18:35,672,403,category
2022-02-05 20:19:06,1600,337,category
2022-02-05 20:19:41,120,762,more_details
2022-02-05 20:19:43,2850,1386,category
2022-02-05 20:20:04,120,762,visit_brand_shop
2022-02-05 20:21:36,2850,1386,read_review
2022-02-05 20:21:37,120,762,read_review
2022-02-05 20:25:15,2253,668,description
2022-02-05 20:25:44,2253,668,read_review
2022-02-05 20:25:50,534,735,description
2022-02-05 20:28:36,534,735,more_details
2022-02-05 20:28:47,756,466,description
2022-02-05 20:29:30,756,466,more_details
2022-02-05 20:30:14,534,735,visit_brand_shop
2022-02-05 20:31:21,756,466,visit_brand_shop
2022-02-05 20:31:57,534,735,category
2022-02-05 20:43:08,2815,1035,description
2022-02-05 20:44:32,1642,177,description
2022-02-05 20:45:10,1642,177,visit_brand_shop
2022-02-05 20:45:11,2815,1035,visit_brand_shop
2022-02-05 20:45:49,1642,177,category
2022-02-05 20:48:26,1305,434,description
2022-02-05 20:50:03,1305,434,visit_brand_shop
2022-02-05 20:52:36,2849,516,description
2022-02-05 20:52:37,1305,434,category
2022-02-05 20:53:11,535,885,description
2022-02-05 20:53:36,535,885,visit_brand_shop
2022-02-05 20:54:00,362,211,description
2022-02-05 20:54:07,535,885,category
2022-02-05 20:54:58,362,211,more_details
2022-02-05 20:56:43,362,211,visit_brand_shop
2022-02-05 21:02:46,1326,1747,description
2022-02-05 21:03:26,217,1063,description
2022-02-05 21:03:29,1326,1747,more_details
2022-02-05 21:04:21,1326,1747,category
2022-02-05 21:04:36,1326,1747,read_review
2022-02-05 21:05:37,217,1063,category
2022-02-05 21:06:54,2838,1324,description
2022-02-05 21:08:28,2838,1324,visit_brand_shop
2022-02-05 21:10:26,2838,1324,category
2022-02-05 21:15:36,178,19,description
2022-02-05 21:18:34,178,19,visit_brand_shop
2022-02-05 21:26:16,1566,1250,description
2022-02-05 21:26:47,1566,1250,visit_brand_shop
2022-02-05 21:26:53,1566,1250,category
2022-02-05 21:27:42,527,1552,description
2022-02-05 21:27:48,256,1139,description
2022-02-05 21:29:55,256,1139,more_details
2022-02-05 21:30:29,527,1552,visit_brand_shop
2022-02-05 21:31:00,256,1139,visit_brand_shop
2022-02-05 21:31:07,256,1139,category
2022-02-05 21:33:20,527,1552,category
2022-02-05 21:36:27,2817,974,description
2022-02-05 21:37:26,1150,1345,description
2022-02-05 21:38:50,2817,974,visit_brand_shop
2022-02-05 21:39:15,2817,974,category
2022-02-05 21:46:25,328,743,description
2022-02-05 21:48:22,328,743,visit_brand_shop
2022-02-05 21:49:25,328,743,category
2022-02-05 21:50:28,1331,1824,description
2022-02-05 21:50:35,328,743,read_review
2022-02-05 21:51:14,2395,443,description
2022-02-05 21:51:22,2395,443,visit_brand_shop
2022-02-05 21:52:19,2395,443,category
2022-02-05 21:53:00,1331,1824,more_details
2022-02-05 21:53:39,1618,1089,description
2022-02-05 21:54:27,1618,1089,more_details
2022-02-05 21:54:39,1819,965,description
2022-02-05 21:54:49,1122,1795,description
2022-02-05 21:55:39,1331,1824,category
2022-02-05 21:55:54,1122,1795,visit_brand_shop
2022-02-05 21:57:01,1819,965,more_details
2022-02-05 21:57:04,1656,260,description
2022-02-05 21:57:09,1618,1089,visit_brand_shop
2022-02-05 21:58:12,1618,1089,category
2022-02-05 21:58:14,1656,260,more_details
2022-02-05 21:58:22,1819,965,category
2022-02-05 21:58:39,1122,1795,category
2022-02-05 21:59:29,1656,260,category
2022-02-05 22:02:11,1656,260,read_review
2022-02-05 22:06:20,354,112,description
2022-02-05 22:07:31,1801,960,description
2022-02-05 22:07:36,354,112,category
2022-02-05 22:08:24,825,1075,description
2022-02-05 22:08:49,1801,960,visit_brand_shop
2022-02-05 22:10:46,1801,960,category
2022-02-05 22:11:05,825,1075,visit_brand_shop
2022-02-05 22:13:54,825,1075,category
2022-02-05 22:15:17,1880,1080,description
2022-02-05 22:16:16,1880,1080,more_details
2022-02-05 22:17:01,1682,1433,description
2022-02-05 22:19:13,1682,1433,more_details
2022-02-05 22:24:56,1052,1193,description
2022-02-05 22:26:49,1052,1193,category
2022-02-05 22:27:18,666,547,description
2022-02-05 22:27:31,666,547,category
2022-02-05 22:34:07,2710,1653,description
2022-02-05 22:34:49,2710,1653,visit_brand_shop
2022-02-05 22:37:15,2513,1670,description
2022-02-05 22:37:55,2513,1670,more_details
2022-02-05 22:39:10,1571,1881,description
2022-02-05 22:40:09,1571,1881,more_details
2022-02-05 22:40:15,2513,1670,visit_brand_shop
2022-02-05 22:43:07,1571,1881,category
2022-02-05 23:13:53,269,19,description
2022-02-05 23:15:17,269,19,category
2022-02-05 23:17:49,858,254,description
2022-02-05 23:20:02,1515,1860,description
2022-02-05 23:21:17,1515,1860,more_details
2022-02-05 23:21:48,2092,1050,description
2022-02-05 23:23:07,2092,1050,more_details
2022-02-05 23:24:19,1717,641,description
2022-02-05 23:26:58,1717,641,visit_brand_shop
2022-02-05 23:28:27,1717,641,category
2022-02-05 23:41:30,2518,1464,description
2022-02-05 23:44:15,2518,1464,category
2022-02-05 23:55:48,1919,1415,description
2022-02-05 23:58:48,1919,1415,more_details
2022-02-05 23:59:09,1919,1415,visit_brand_shop
2022-02-06 00:00:59,2618,1294,description
2022-02-06 00:01:33,1919,1415,category
2022-02-06 00:02:06,2618,1294,more_details
2022-02-06 00:04:56,2618,1294,category
2022-02-06 00:09:37,2545,1609,description
2022-02-06 00:10:51,2545,1609,category
2022-02-06 00:19:00,2202,1900,description
2022-02-06 00:20:30,2202,1900,visit_brand_shop
2022-02-06 00:21:27,2202,1900,category
2022-02-06 00:22:35,1138,88,description
2022-02-06 00:23:36,1118,1984,description
2022-02-06 00:23:50,1055,1787,description
2022-02-06 00:24:58,1138,88,visit_brand_shop
2022-02-06 00:25:22,1055,1787,more_details
2022-02-06 00:25:27,1448,350,description
2022-02-06 00:25:37,1118,1984,more_details
2022-02-06 00:26:03,2624,40,description
2022-02-06 00:26:11,1055,1787,read_review
2022-02-06 00:26:41,1448,350,visit_brand_shop
2022-02-06 00:26:59,1118,1984,category
2022-02-06 00:27:02,2624,40,more_details
2022-02-06 00:27:05,1448,350,read_review
2022-02-06 00:27:16,1138,88,category
2022-02-06 00:27:41,1138,88,read_review
2022-02-06 00:28:27,2624,40,visit_brand_shop
2022-02-06 00:28:38,2624,40,category
2022-02-06 00:29:38,1118,1984,read_review
2022-02-06 00:31:14,722,1205,description
2022-02-06 00:33:55,2714,1029,description
2022-02-06 00:34:04,722,1205,category
2022-02-06 00:35:04,809,1756,description
2022-02-06 00:35:14,2714,1029,more_details
2022-02-06 00:35:53,809,1756,more_details
2022-02-06 00:37:53,2714,1029,visit_brand_shop
2022-02-06 00:40:27,2714,1029,category
2022-02-06 00:41:34,2409,559,description
2022-02-06 00:43:20,2409,559,visit_brand_shop
2022-02-06 00:43:40,2409,559,read_review
2022-02-06 00:46:19,1186,1451,description
2022-02-06 00:46:27,1186,1451,category
2022-02-06 00:48:10,2538,1976,description
2022-02-06 00:49:40,2538,1976,more_details
2022-02-06 00:51:27,1661,1306,description
2022-02-06 00:51:53,2538,1976,read_review
2022-02-06 00:51:55,756,954,description
2022-02-06 00:52:56,1661,1306,category
2022-02-06 00:55:12,2384,869,description
2022-02-06 00:55:49,1189,1073,description
2022-02-06 00:56:08,1189,1073,more_details
2022-02-06 00:56:34,1189,1073,visit_brand_shop
2022-02-06 00:56:40,2384,869,more_details
2022-02-06 00:58:43,1189,1073,category
2022-02-06 00:58:52,2384,869,category
2022-02-06 01:01:09,2502,417,description
2022-02-06 01:01:42,1189,1073,read_review
2022-02-06 01:02:39,2502,417,visit_brand_shop
2022-02-06 01:03:04,2502,417,category
2022-02-06 01:05:50,2596,1192,description
2022-02-06 01:06:20,2596,1192,category
2022-02-06 01:08:27,517,1296,description
2022-02-06 01:09:53,517,1296,visit_brand_shop
2022-02-06 01:11:31,517,1296,category
2022-02-06 01:14:42,2232,3,description
2022-02-06 01:15:07,2232,3,more_details
2022-02-06 01:16:22,2232,3,read_review
2022-02-06 01:17:37,1094,536,description
2022-02-06 01:19:05,1094,536,visit_brand_shop
2022-02-06 01:20:25,1094,536,category
2022-02-06 01:20:58,1094,536,read_review
2022-02-06 01:22:21,1306,294,description
2022-02-06 01:24:32,1306,294,category
2022-02-06 01:24:36,2201,1360,description
2022-02-06 01:26:26,2201,1360,visit_brand_shop
2022-02-06 01:28:26,2201,1360,category
2022-02-06 01:29:50,2453,930,description
2022-02-06 01:30:03,2453,930,category
2022-02-06 01:31:23,2201,1360,read_review
2022-02-06 01:32:07,2274,1227,description
2022-02-06 01:33:54,2274,1227,more_details
2022-02-06 01:34:38,2274,1227,visit_brand_shop
2022-02-06 01:35:04,1561,75,description
2022-02-06 01:35:49,2274,1227,category
2022-02-06 01:36:45,845,1200,description
2022-02-06 01:37:20,1561,75,visit_brand_shop
2022-02-06 01:37:41,845,1200,visit_brand_shop
2022-02-06 01:37:55,1561,75,category
2022-02-06 01:38:30,845,1200,category
2022-02-06 01:38:48,1561,75,read_review
2022-02-06 01:43:12,1235,1331,description
2022-02-06 01:43:53,1235,1331,more_details
2022-02-06 01:45:37,1235,1331,category
2022-02-06 01:50:22,543,1367,description
2022-02-06 01:50:37,543,1367,more_details
2022-02-06 01:51:20,543,1367,read_review
2022-02-06 01:53:00,1947,310,description
2022-02-06 01:54:34,1947,310,more_details
2022-02-06 01:55:52,697,531,description
2022-02-06 01:56:19,2067,415,description
2022-02-06 01:57:22,2067,415,category
2022-02-06 01:57:23,1947,310,visit_brand_shop
2022-02-06 01:57:26,829,953,description
2022-02-06 01:57:33,697,531,visit_brand_shop
2022-02-06 01:57:43,2141,550,description
2022-02-06 01:58:12,1947,310,category
2022-02-06 01:58:17,2141,550,more_details
2022-02-06 02:00:02,829,953,read_review
2022-02-06 02:00:14,697,531,category
2022-02-06 02:05:58,2680,915,description
2022-02-06 02:06:56,2680,915,category
2022-02-06 02:15:58,1893,1873,description
2022-02-06 02:16:22,2489,548,description
2022-02-06 02:17:13,1893,1873,category
2022-02-06 02:19:18,2489,548,category
2022-02-06 02:32:38,2267,452,description
2022-02-06 02:33:19,2023,1281,description
2022-02-06 02:33:33,2267,452,more_details
2022-02-06 02:34:43,905,1896,description
2022-02-06 02:35:50,2267,452,visit_brand_shop
2022-02-06 02:36:18,2023,1281,more_details
2022-02-06 02:36:40,905,1896,more_details
2022-02-06 02:36:52,2267,452,category
2022-02-06 02:38:04,2267,452,read_review
2022-02-06 02:38:06,905,1896,visit_brand_shop
2022-02-06 02:38:10,2023,1281,visit_brand_shop
2022-02-06 02:38:22,905,1896,category
2022-02-06 02:40:15,238,966,description
2022-02-06 02:41:50,1037,408,description
2022-02-06 02:42:52,238,966,category
2022-02-06 02:42:56,1037,408,more_details
2022-02-06 02:43:33,1037,408,category
2022-02-06 02:44:57,1037,408,read_review
2022-02-06 02:56:41,1704,1948,description
2022-02-06 02:57:02,1704,1948,more_details
2022-02-06 02:57:52,1704,1948,visit_brand_shop
2022-02-06 02:59:23,1704,1948,category
2022-02-06 03:03:01,29,208,description
2022-02-06 03:03:32,29,208,visit_brand_shop
2022-02-06 03:10:10,2732,1474,description
2022-02-06 03:10:57,2732,1474,visit_brand_shop
2022-02-06 03:11:02,2732,1474,category
2022-02-06 03:11:58,2732,1474,read_review
2022-02-06 03:31:24,2646,1293,description
2022-02-06 03:34:00,2646,1293,more_details
2022-02-06 03:39:28,1191,869,description
2022-02-06 03:41:47,1191,869,visit_brand_shop
2022-02-06 03:53:19,1805,813,description
2022-02-06 03:54:32,1805,813,category
2022-02-06 03:56:09,1805,813,read_review
2022-02-06 04:03:15,1947,745,description
2022-02-06 04:05:43,1947,745,more_details
2022-02-06 04:07:59,1947,745,category
2022-02-06 04:13:12,833,523,description
2022-02-06 04:13:27,833,523,category
2022-02-06 04:14:53,1921,1081,description
2022-02-06 04:17:05,1921,1081,more_details
2022-02-06 04:18:02,1921,1081,visit_brand_shop
2022-02-06 04:19:55,1921,1081,read_review
2022-02-06 04:25:51,2643,123,description
2022-02-06 04:27:51,2643,123,category
2022-02-06 04:31:37,1394,412,description
2022-02-06 04:33:19,2762,1158,description
2022-02-06 04:34:15,1394,412,more_details
2022-02-06 04:34:29,737,21,description
2022-02-06 04:35:08,737,21,category
2022-02-06 04:36:02,737,21,read_review
2022-02-06 04:36:12,1606,856,description
2022-02-06 04:36:15,2762,1158,category
2022-02-06 04:36:49,695,1552,description
2022-02-06 04:37:06,1394,412,visit_brand_shop
2022-02-06 04:38:39,1394,412,category
2022-02-06 04:39:15,695,1552,visit_brand_shop
2022-02-06 04:40:18,695,1552,category
2022-02-06 04:42:01,695,1552,read_review
2022-02-06 04:44:35,1780,561,description
2022-02-06 04:46:30,931,1434,description
2022-02-06 04:46:41,1780,561,visit_brand_shop
2022-02-06 04:47:36,931,1434,category
2022-02-06 04:48:31,678,1328,description
2022-02-06 04:48:37,678,1328,visit_brand_shop
2022-02-06 04:56:41,2659,1994,description
2022-02-06 04:57:07,2659,1994,more_details
2022-02-06 04:59:44,2659,1994,read_review
2022-02-06 04:59:46,2354,584,description
2022-02-06 05:01:17,232,1918,description
2022-02-06 05:02:12,2354,584,category
2022-02-06 05:05:06,1382,1057,description
2022-02-06 05:05:37,1382,1057,category
2022-02-06 05:10:20,785,1775,description
2022-02-06 05:10:55,2979,598,description
2022-02-06 05:12:55,785,1775,more_details
2022-02-06 05:13:02,2979,598,visit_brand_shop
2022-02-06 05:13:13,2255,1870,description
2022-02-06 05:13:48,785,1775,category
2022-02-06 05:14:26,785,1775,read_review
2022-02-06 05:15:17,2255,1870,visit_brand_shop
2022-02-06 05:15:25,2979,598,category
2022-02-06 05:15:25,2255,1870,category
2022-02-06 05:30:04,2709,281,description
2022-02-06 05:33:43,2798,1573,description
2022-02-06 05:34:26,1687,1499,description
2022-02-06 05:35:08,2798,1573,category
2022-02-06 05:36:51,1687,1499,more_details
2022-02-06 05:37:31,1687,1499,visit_brand_shop
2022-02-06 05:37:56,678,878,description
2022-02-06 05:38:36,678,878,category
2022-02-06 05:39:31,1687,1499,category
2022-02-06 05:40:38,1687,1499,read_review
2022-02-06 05:45:17,1531,345,description
2022-02-06 05:46:04,1531,345,category
2022-02-06 05:47:04,1531,345,read_review
2022-02-06 05:56:00,2320,1656,description
2022-02-06 05:58:59,2320,1656,more_details
2022-02-06 06:01:22,2320,1656,visit_brand_shop
2022-02-06 06:02:40,2320,1656,category
2022-02-06 06:12:56,2401,817,description
2022-02-06 06:13:18,2401,817,visit_brand_shop
2022-02-06 06:13:24,1255,906,description
2022-02-06 06:14:34,1255,906,visit_brand_shop
2022-02-06 06:15:21,1255,906,category
2022-02-06 06:16:10,2401,817,read_review
2022-02-06 06:20:59,927,1548,description
2022-02-06 06:21:15,2447,660,description
2022-02-06 06:21:36,2447,660,more_details
2022-02-06 06:22:24,1120,700,description
2022-02-06 06:23:15,927,1548,category
2022-02-06 06:24:18,1120,700,more_details
2022-02-06 06:24:27,2762,1758,description
2022-02-06 06:26:19,2762,1758,visit_brand_shop
2022-02-06 06:28:01,2762,1758,category
2022-02-06 06:42:03,809,415,description
2022-02-06 06:44:45,809,415,more_details
2022-02-06 06:46:35,809,415,category
2022-02-06 06:48:23,1848,108,description
2022-02-06 06:49:46,1848,108,more_details
2022-02-06 06:50:17,1848,108,category
2022-02-06 06:50:55,2871,522,description
2022-02-06 06:51:55,707,395,description
2022-02-06 06:52:38,2871,522,more_details
2022-02-06 06:53:08,1848,108,read_review
2022-02-06 06:54:44,707,395,more_details
2022-02-06 06:54:45,2150,1448,description
2022-02-06 06:55:07,2150,1448,category
2022-02-06 06:55:34,1456,1307,description
2022-02-06 06:56:18,707,395,category
2022-02-06 07:01:33,1729,808,description
2022-02-06 07:02:56,1729,808,more_details
2022-02-06 07:03:19,1729,808,visit_brand_shop
2022-02-06 07:04:18,1729,808,category
2022-02-06 07:33:25,1744,1639,description
2022-02-06 07:34:34,1680,905,description
2022-02-06 07:35:36,253,478,description
2022-02-06 07:36:10,1744,1639,category
2022-02-06 07:36:12,1680,905,more_details
2022-02-06 07:37:01,1767,575,description
2022-02-06 07:37:52,1767,575,more_details
2022-02-06 07:38:09,1680,905,visit_brand_shop
2022-02-06 07:38:19,1744,1639,read_review
2022-02-06 07:38:31,2694,99,description
2022-02-06 07:39:05,1767,575,category
2022-02-06 07:39:41,317,337,description
2022-02-06 07:39:56,2694,99,category
2022-02-06 07:40:06,1680,905,read_review
2022-02-06 07:40:35,1194,1658,description
2022-02-06 07:41:12,2694,99,read_review
2022-02-06 07:42:12,317,337,visit_brand_shop
2022-02-06 07:43:22,1194,1658,visit_brand_shop
2022-02-06 07:43:39,1194,1658,category
2022-02-06 07:48:39,362,850,description
2022-02-06 08:01:00,2815,952,description
2022-02-06 08:01:05,2644,3,description
2022-02-06 08:03:42,2644,3,more_details
2022-02-06 08:03:57,2815,952,category
2022-02-06 08:04:06,735,1749,description
2022-02-06 08:06:26,2644,3,visit_brand_shop
2022-02-06 08:07:03,735,1749,more_details
2022-02-06 08:09:34,1778,1795,description
2022-02-06 08:09:34,942,1733,description
2022-02-06 08:09:37,735,1749,category
2022-02-06 08:10:26,203,969,description
2022-02-06 08:11:03,203,969,more_details
2022-02-06 08:11:12,735,1749,read_review
2022-02-06 08:11:36,942,1733,more_details
2022-02-06 08:11:52,1778,1795,visit_brand_shop
2022-02-06 08:12:04,1778,1795,category
2022-02-06 08:12:30,203,969,visit_brand_shop
2022-02-06 08:14:10,942,1733,category
2022-02-06 08:15:35,2646,1233,description
2022-02-06 08:16:04,2646,1233,category
2022-02-06 08:23:15,1979,1130,description
2022-02-06 08:25:37,1979,1130,category
2022-02-06 08:26:42,1979,1130,read_review
2022-02-06 08:39:47,826,580,description
2022-02-06 08:41:27,826,580,more_details
2022-02-06 08:43:11,826,580,visit_brand_shop
2022-02-06 08:44:42,826,580,read_review
2022-02-06 08:47:35,494,85,description
2022-02-06 08:48:15,494,85,category
2022-02-06 08:52:23,645,1758,description
2022-02-06 08:54:00,645,1758,read_review
2022-02-06 08:55:35,1269,1176,description
2022-02-06 08:57:10,1269,1176,category
2022-02-06 09:05:43,631,260,description
2022-02-06 09:06:38,1586,293,description
2022-02-06 09:07:20,631,260,read_review
2022-02-06 09:09:24,1586,293,category
2022-02-06 09:10:04,2692,1839,description
2022-02-06 09:11:57,2692,1839,more_details
2022-02-06 09:13:14,2692,1839,category
2022-02-06 09:15:54,1061,1244,description
2022-02-06 09:16:25,532,1774,description
2022-02-06 09:16:40,532,1774,visit_brand_shop
2022-02-06 09:16:58,532,1774,read_review
2022-02-06 09:17:15,1061,1244,read_review
2022-02-06 09:23:56,2688,1860,description
2022-02-06 09:25:51,2688,1860,visit_brand_shop
2022-02-06 09:27:12,2688,1860,category
2022-02-06 09:27:42,2688,1860,read_review
2022-02-06 09:27:56,1550,380,description
2022-02-06 09:30:08,1550,380,more_details
2022-02-06 09:34:49,1571,953,description
2022-02-06 09:35:44,2744,630,description
2022-02-06 09:37:08,2744,630,category
2022-02-06 09:37:15,1571,953,more_details
2022-02-06 09:39:53,1571,953,visit_brand_shop
2022-02-06 09:40:11,1571,953,category
2022-02-06 09:40:51,2324,280,description
2022-02-06 09:41:30,168,930,description
2022-02-06 09:42:29,2501,524,description
2022-02-06 09:43:02,2324,280,read_review
2022-02-06 09:43:09,2501,524,more_details
2022-02-06 09:43:29,168,930,more_details
2022-02-06 09:44:46,2501,524,read_review
2022-02-06 09:45:29,2433,1598,description
2022-02-06 09:46:24,168,930,visit_brand_shop
2022-02-06 09:47:00,168,930,category
2022-02-06 09:47:39,2433,1598,more_details
2022-02-06 09:55:29,1217,423,description
2022-02-06 09:55:55,551,1632,description
2022-02-06 09:58:17,1217,423,visit_brand_shop
2022-02-06 09:58:37,551,1632,more_details
2022-02-06 09:59:11,551,1632,visit_brand_shop
2022-02-06 10:00:01,1217,423,category
2022-02-06 10:00:46,588,1928,description
2022-02-06 10:00:59,347,1286,description
2022-02-06 10:01:08,347,1286,category
2022-02-06 10:01:33,503,1738,description
2022-02-06 10:01:48,347,1286,read_review
2022-02-06 10:03:45,588,1928,category
2022-02-06 10:06:36,2711,1119,description
2022-02-06 10:08:49,2711,1119,visit_brand_shop
2022-02-06 10:09:41,2711,1119,category
2022-02-06 10:16:02,2190,1343,description
2022-02-06 10:18:42,2190,1343,more_details
2022-02-06 10:19:06,2190,1343,category
2022-02-06 10:19:46,41,677,description
2022-02-06 10:21:32,41,677,category
2022-02-06 10:24:07,1999,1559,description
2022-02-06 10:26:23,1999,1559,category
2022-02-06 10:26:46,2773,1112,description
2022-02-06 10:28:45,2773,1112,visit_brand_shop
2022-02-06 10:38:35,420,676,description
2022-02-06 10:39:38,2348,1128,description
2022-02-06 10:39:43,420,676,visit_brand_shop
2022-02-06 10:40:05,2348,1128,visit_brand_shop
2022-02-06 10:40:13,420,676,category
2022-02-06 10:41:06,2348,1128,category
2022-02-06 10:42:10,1289,824,description
2022-02-06 10:43:26,2198,374,description
2022-02-06 10:44:14,2198,374,more_details
2022-02-06 10:45:10,1289,824,more_details
2022-02-06 10:45:18,2198,374,visit_brand_shop
2022-02-06 10:45:23,2198,374,read_review
2022-02-06 10:46:07,1289,824,category
2022-02-06 10:47:39,2675,1442,description
2022-02-06 10:49:20,1400,1408,description
2022-02-06 10:49:25,2675,1442,category
2022-02-06 10:50:51,1400,1408,visit_brand_shop
